-1050.91456072 765.231067112 1300.0 2.51221807828
-418.618776335 -1230.75518285 1300.0 16.9509030952
-4.27543783203 1299.99296945 1300.0 58.1227528957
137.726863191 566.286870712 582.794568253 1.33221800165
-896.2757743 -884.556153777 1259.26560057 16.4867805457
-1274.77599777 254.845356092 1300.0 2.94427994787
992.923396333 839.108532322 -1300.0 3.84322864758
1082.5992265 -719.707520302 1300.0 -0.586706334516
1290.49218758 -156.939204156 1300.0 -0.121017637811
-12.9394960437 176.887641823 -177.360278494 23.634965774
735.623721867 917.868139737 -1176.27555535 4.03676564388
-1103.87087265 -686.636072831 1300.0 3.69805030024
-146.580957484 -277.91829466 314.204639691 4.22704312652
-775.10573233 -131.491685746 786.179979211 9.59282165668
-593.795959851 1156.46286497 -1300.0 5.18674551445
765.55613482 -1050.67778336 1300.0 -19.7906683193
